# mid-IR sky transmission 5-30um
# 20%-ile = 1.0mm H2O, sec z = 1.0
#  
# Sept 2001 - Scott Fisher
#
#  Wavelength   Transmission
#  (nm)  

6510		0.00304
6511		0.00151
6512		0.00034
6513		0.00006
6514		0.00047
6515		0.00021
6516		0.00003
6517		0.00000
6518		0.00000
6519		0.00000
6520		0.00000
6521		0.00000
6522		0.00000
6523		0.00000
6524		0.00000
6525		0.00003
6526		0.00019
6527		0.00034
6528		0.00006
6529		0.00000
6530		0.00051
6531		0.00896
6532		0.02769
6533		0.04617
6534		0.06690
6535		0.06511
6536		0.06731
6537		0.05594
6538		0.03219
6539		0.01112
6540		0.00104
6541		0.00001
6542		0.00000
6543		0.00000
6544		0.00011
6545		0.00025
6546		0.00003
6547		0.00000
6548		0.00000
6549		0.00006
6550		0.00052
6551		0.00051
6552		0.00009
6553		0.00000
6554		0.00000
6555		0.00000
6556		0.00000
6557		0.00000
6558		0.00000
6559		0.00001
6560		0.00017
6561		0.00039
6562		0.00017
6563		0.00001
6564		0.00000
6565		0.00000
6566		0.00000
6567		0.00000
6568		0.00000
6569		0.00000
6570		0.00000
6571		0.00000
6572		0.00000
6573		0.00000
6574		0.00000
6575		0.00000
6576		0.00000
6577		0.00000
6578		0.00000
6579		0.00000
6580		0.00000
6581		0.00000
6582		0.00018
6583		0.00089
6584		0.00130
6585		0.00084
6586		0.00020
6587		0.00001
6588		0.00000
6589		0.00000
6590		0.00000
6591		0.00000
6592		0.00000
6593		0.00000
6594		0.00000
6595		0.00000
6596		0.00000
6597		0.00001
6598		0.00013
6599		0.00004
6600		0.00000
6601		0.00000
6602		0.00038
6603		0.00790
6604		0.02407
6605		0.03728
6606		0.04862
6607		0.04432
6608		0.02677
6609		0.00851
6610		0.00128
6611		0.00002
6612		0.00000
6613		0.00000
6614		0.00003
6615		0.00100
6616		0.00533
6617		0.01093
6618		0.00523
6619		0.00336
6620		0.00021
6621		0.00011
6622		0.00007
6623		0.00000
6624		0.00000
6625		0.00000
6626		0.00000
6627		0.00000
6628		0.00000
6629		0.00000
6630		0.00000
6631		0.00000
6632		0.00000
6633		0.00000
6634		0.00000
6635		0.00000
6636		0.00000
6637		0.00000
6638		0.00000
6639		0.00000
6640		0.00000
6641		0.00000
6642		0.00000
6643		0.00000
6644		0.00000
6645		0.00000
6646		0.00000
6647		0.00000
6648		0.00010
6649		0.00040
6650		0.00219
6651		0.00614
6652		0.01216
6653		0.01943
6654		0.01944
6655		0.02160
6656		0.02660
6657		0.01077
6658		0.00060
6659		0.00034
6660		0.00760
6661		0.00507
6662		0.01435
6663		0.02135
6664		0.00607
6665		0.00579
6666		0.00144
6667		0.00264
6668		0.00087
6669		0.00005
6670		0.00000
6671		0.00000
6672		0.00000
6673		0.00000
6674		0.00000
6675		0.00001
6676		0.00017
6677		0.00043
6678		0.00032
6679		0.00007
6680		0.00000
6681		0.00000
6682		0.00000
6683		0.00000
